"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","wheelchair_boarding"
"LTFRB_283",,"Circimferential Road 4, Malabon City",,14.6542,120.955,,,0,,0
"LTFRB_2830",,"National Hwy, Santa Rosa City, Manila",,14.3063,121.102,,,0,,0
"LTFRB_2831",,"National Hwy, Santa Rosa City, Manila",,14.3087,121.101,,,0,,0
"LTFRB_2832",,"National Hwy, Santa Rosa City, Manila",,14.3107,121.101,,,0,,0
"LTFRB_2833",,"SM City Sta Rosa, National Hwy, Santa Rosa City, Manila",,14.3135,121.1,,,0,,0
"LTFRB_2834",,"National Hwy, Santa Rosa City, Manila",,14.3162,121.099,,,0,,0
"LTFRB_2835",,"National Hwy, Santa Rosa City, Manila",,14.3185,121.098,,,0,,0
"LTFRB_2836",,"National Hwy, Santa Rosa City, Manila",,14.3208,121.097,,,0,,0
"LTFRB_2837",,"National Hwy, Santa Rosa City, Manila",,14.3233,121.095,,,0,,0
"LTFRB_2838",,"Biñan Doctors Hospital, National Hwy, Biñan City, Manila",,14.3261,121.093,,,0,,0
"LTFRB_2839",,"National Hwy, Biñan City, Manila",,14.3283,121.09,,,0,,0
"LTFRB_284",,"Circimferential Road 4, Malabon City",,14.6532,120.954,,,0,,0
"LTFRB_2840",,"National Hwy, Biñan City, Manila",,14.3301,121.088,,,0,,0
"LTFRB_2841",,"Malvar St / National Hwy Intersection, Biñan City, Manila",,14.3318,121.085,,,0,,0
"LTFRB_2842",,"National Hwy, Biñan City, Manila",,14.3337,121.081,,,0,,0
"LTFRB_2843",,"National Hwy, Biñan City, Manila",,14.3353,121.079,,,0,,0
"LTFRB_2844",,"National Hwy, Biñan City, Manila",,14.3367,121.076,,,0,,0
"LTFRB_2845",,"National Hwy, Biñan City, Manila",,14.3379,121.074,,,0,,0
"LTFRB_2846",,"National Hwy, Biñan City, Manila",,14.3412,121.071,,,0,,0
"LTFRB_2847",,"National Hwy, Biñan City, Manila",,14.3428,121.069,,,0,,0
"LTFRB_2848",,"National Hwy, Biñan City, Manila",,14.3446,121.068,,,0,,0
"LTFRB_2849",,"National Hwy, San Pedro, Manila",,14.3466,121.066,,,0,,0
"LTFRB_285",,"Circimferential Road 4, Malabon City",,14.6525,120.95,,,0,,0
"LTFRB_2850",,"National Hwy, San Pedro, Manila",,14.3489,121.065,,,0,,0
"LTFRB_2851",,"National Hwy, San Pedro, Manila",,14.3517,121.063,,,0,,0
"LTFRB_2852",,"San Pedro College of Business Administration, National Hwy, San Pedro, Manila",,14.3539,121.062,,,0,,0
"LTFRB_2853",,"National Hwy, San Pedro, Manila",,14.3558,121.061,,,0,,0
"LTFRB_2854",,"National Hwy, San Pedro, Manila",,14.3574,121.06,,,0,,0
"LTFRB_2855",,"Herece's Bar and Grill, National Hwy, San Pedro, Manila",,14.3597,121.059,,,0,,0
"LTFRB_2856",,"BBL Trans San Pedro Terminal, National Hwy, San Pedro, Manila",,14.3618,121.057,,,0,,0
"LTFRB_2857",,"National Hwy, San Pedro, Manila",,14.3638,121.054,,,0,,0
"LTFRB_2858",,"National Hwy, San Pedro, Manila",,14.3656,121.052,,,0,,0
"LTFRB_2859",,"National Hwy, San Pedro, Manila",,14.3679,121.051,,,0,,0
"LTFRB_286",,"M. Naval / Tanganahan Intersection, Malabon City",,14.6511,120.951,,,0,,0
"LTFRB_2860",,"National Hwy, San Pedro, Manila",,14.3703,121.05,,,0,,0
"LTFRB_2861",,"National Hwy, Muntinlupa City, Manila",,14.3724,121.049,,,0,,0
"LTFRB_2862",,"National Hwy, Muntinlupa City, Manila",,14.3751,121.048,,,0,,0
"LTFRB_2863",,"National Hwy, Muntinlupa City, Manila",,14.3774,121.047,,,0,,0
"LTFRB_2864",,"National Hwy, Muntinlupa City, Manila",,14.3793,121.046,,,0,,0
"LTFRB_2865",,"National Hwy, Muntinlupa City, Manila",,14.3813,121.045,,,0,,0
"LTFRB_2866",,"Yokohama Service Center, National Hwy, Muntinlupa City, Manila",,14.3839,121.044,,,0,,0
"LTFRB_2867",,"Hall of Justice, National Hwy, Muntinlupa City, Manila",,14.386,121.045,,,0,,0
"LTFRB_2868",,"National Hwy, Muntinlupa City, Manila",,14.3878,121.046,,,0,,0
"LTFRB_2869",,"Alabang Medical Clinic, National Hwy, Muntinlupa City, Manila",,14.3911,121.045,,,0,,0
"LTFRB_287",,"M. Naval, Malabon City",,14.6537,120.949,,,0,,0
"LTFRB_2870",,"Magnolia / National Hwy, Muntinlupa City, Manila",,14.3933,121.045,,,0,,0
"LTFRB_2871",,"Veterans' Bank, National Hwy, Muntinlupa City, Manila",,14.3954,121.045,,,0,,0
"LTFRB_2872",,"Agro Homes / National Hwy Intersection, Muntinlupa City, Manila",,14.3974,121.045,,,0,,0
"LTFRB_2873",,"NIA Rd / National Hwy Intersection, Muntinlupa City, Manila",,14.399,121.046,,,0,,0
"LTFRB_2874",,"National Hwy, Muntinlupa City, Manila",,14.4007,121.047,,,0,,0
"LTFRB_2875",,"National Hwy, Muntinlupa City, Manila",,14.4029,121.047,,,0,,0
"LTFRB_2876",,"National Hwy, Muntinlupa City, Manila",,14.4048,121.047,,,0,,0
"LTFRB_2877",,"National Hwy, Muntinlupa City, Manila",,14.4065,121.047,,,0,,0
"LTFRB_2878",,"National Hwy, Muntinlupa City, Manila",,14.4086,121.046,,,0,,0
"LTFRB_2879",,"National Hwy / Visayas St Intersection, Muntinlupa City, Manila",,14.4108,121.046,,,0,,0
"LTFRB_288",,"Pagamutang Bayan Ng Malabon, Dagat- Dagatan Avenue, Caloocan City",,14.6554,120.963,,,0,,0
"LTFRB_2880",,"National Hwy / UP St Intersection, Muntinlupa City, Manila",,14.4128,121.046,,,0,,0
"LTFRB_2881",,"National Hwy, Muntinlupa City, Manila",,14.4143,121.046,,,0,,0
"LTFRB_2882",,"South Luzon Expressway, Muntinlupa City, Manila",,14.4582,121.045,,,0,,0
"LTFRB_2883",,"South Luzon Expressway, Muntinlupa City, Manila",,14.4613,121.045,,,0,,0
"LTFRB_2884",,"South Luzon Expressway, Taguig City, Manila",,14.4662,121.045,,,0,,0
"LTFRB_2885",,"South Luzon Expressway, Taguig City, Manila",,14.4705,121.045,,,0,,0
"LTFRB_2886",,"South Luzon Expressway, Taguig City, Manila",,14.4737,121.045,,,0,,0
"LTFRB_2887",,"South Luzon Expressway, Taguig City, Manila",,14.4768,121.045,,,0,,0
"LTFRB_2888",,"South Luzon Expressway, Taguig City, Manila",,14.4804,121.045,,,0,,0
"LTFRB_2889",,"South Luzon Expressway, Parañaque City, Manila",,14.4833,121.045,,,0,,0
"LTFRB_289",,"Dagat- Dagatan Avenue / Pusit Alley Intersection, Caloocan City",,14.6538,120.964,,,0,,0
"LTFRB_2890",,"E Service Rd,  Taguig City, Manila",,14.4884,121.047,,,0,,0
"LTFRB_2891",,"South Luzon Expressway, Taguig City, Manila",,14.4882,121.045,,,0,,0
"LTFRB_2892",,"South Luzon Expressway, Taguig City, Manila",,14.4923,121.043,,,0,,0
"LTFRB_2893",,"E Service Rd, Parañaque City, Manila",,14.4976,121.04,,,0,,0
"LTFRB_2894",,"E Service Rd, Parañaque City, Manila",,14.4952,121.042,,,0,,0
"LTFRB_2895",,"E Service Rd, Parañaque City, Manila",,14.5006,121.039,,,0,,0
"LTFRB_2896",,"E Service Rd, Parañaque City, Manila",,14.5041,121.037,,,0,,0
"LTFRB_2897",,"DBP Ave, Taguig City, Manila, Manila",,14.5058,121.038,,,0,,0
"LTFRB_2898",,"DBP Ave, Taguig City, Manila, Manila",,14.505,121.041,,,0,,0
"LTFRB_2899",,"DBP Ave, Taguig City, Manila, Manila",,14.5056,121.043,,,0,,0
"LTFRB_29",,"Ministop Marlao, MacArthur Highway, Marilao",,14.7623,120.948,,,0,,0
"LTFRB_290",,"Malabon Diesel Injection Service, Dagat- Dagatan Avenue, Caloocan City",,14.6525,120.966,,,0,,0
"LTFRB_2900",,"DBP Ave, Taguig City, Manila, Manila",,14.507,121.046,,,0,,0
"LTFRB_2901",,"Food Terminal Incorporated, DBP Ave, Taguig City, Manila, Manila",,14.5077,121.048,,,0,,0
"LTFRB_2902",,"Food Terminal Incorporated, DBP Ave, Taguig City, Manila, Manila",,14.5061,121.045,,,0,,0
"LTFRB_2903",,"Food Terminal Incorporated, DBP Ave, Taguig City, Manila, Manila",,14.5048,121.043,,,0,,0
"LTFRB_2904",,"South Luzon Expressway, Taguig City, Manila",,14.5071,121.035,,,0,,0
"LTFRB_2905",,"South Luzon Expressway, Taguig City, Manila",,14.5112,121.033,,,0,,0
"LTFRB_2906",,"South Luzon Expressway, Taguig City, Manila",,14.5161,121.03,,,0,,0
"LTFRB_2907",,"South Luzon Expressway, Taguig City, Manila",,14.5203,121.028,,,0,,0
"LTFRB_2908",,"South Luzon Expressway, Taguig City, Manila",,14.5238,121.026,,,0,,0
"LTFRB_2909",,"South Luzon Expressway, Makati City, Manila",,14.527,121.024,,,0,,0
"LTFRB_291",,"Dagat- Dagatan Avenue /  Tulingan Intersection, Caloocan City",,14.6501,120.968,,,0,,0
"LTFRB_2910",,"South Luzon Expressway, Makati City, Manila",,14.53,121.023,,,0,,0
"LTFRB_2911",,"South Luzon Expressway, Makati City, Manila",,14.5328,121.021,,,0,,0
"LTFRB_2912",,"South Luzon Expressway, Makati City, Manila",,14.5357,121.019,,,0,,0
"LTFRB_2913",,"South Luzon Expressway, Makati City, Manila",,14.5382,121.018,,,0,,0
"LTFRB_2914",,"F. Cruz / Clemente Jose Intersection, Lungsod ng Pasay, Manila",,14.5365,121.01,,,0,,0
"LTFRB_2915",,"Clemente Jose, Lungsod ng Pasay, Manila",,14.5345,121.009,,,0,,0
"LTFRB_2916",,"F. Cruz / Clemente Jose Intersection, Lungsod ng Pasay, Manila",,14.5324,121.008,,,0,,0
"LTFRB_2917",,"P. Santos St, Lungsod ng Pasay, Manila",,14.5328,121.009,,,0,,0
"LTFRB_2918",,"Legaspi, Manila",,14.5363,121.003,,,0,,0
"LTFRB_2919",,"Aurora Boulevard, Lungsod ng Pasay, Manila",,14.5349,121.003,,,0,,0
"LTFRB_292",,"Dagat- Dagatan Avenue /  Tanigue Intersection, Caloocan City",,14.648,120.968,,,0,,0
"LTFRB_2920",,"Aurora Boulevard, Lungsod ng Pasay, Manila",,14.5334,121.004,,,0,,0
"LTFRB_2921",,"Aurora Boulevard, Lungsod ng Pasay, Manila",,14.5321,121.004,,,0,,0
"LTFRB_2922",,"Aurora Boulevard, Lungsod ng Pasay, Manila",,14.5304,121.004,,,0,,0
"LTFRB_2923",,"Aurora Boulevard, Lungsod ng Pasay, Manila",,14.529,121.005,,,0,,0
"LTFRB_2924",,"Airport Rd, Lungsod ng Pasay, Manila",,14.528,121.004,,,0,,0
"LTFRB_2925",,"Airport Rd, Lungsod ng Pasay, Manila",,14.5283,121.002,,,0,,0
"LTFRB_2926",,"Andrews Ave, Lungsod ng Pasay, Manila",,14.5277,121.006,,,0,,0
"LTFRB_2927",,"Andrews Ave / St Peter Intersection, Lungsod ng Pasay, Manila",,14.5274,121.008,,,0,,0
"LTFRB_2928",,"Andrews Ave / R. Higgins Intersection, Lungsod ng Pasay, Manila",,14.5271,121.01,,,0,,0
"LTFRB_2929",,"Andrews Ave, Lungsod ng Pasay, Manila",,14.5261,121.011,,,0,,0
"LTFRB_293",,"Dagat- Dagatan Avenue /  5th Avenue Intersection, Caloocan City",,14.6452,120.968,,,0,,0
"LTFRB_2930",,"Villamor Health Center, Andrews Ave, Lungsod ng Pasay, Manila",,14.5249,121.012,,,0,,0
"LTFRB_2931",,"Andrews Ave, Lungsod ng Pasay, Manila",,14.5235,121.013,,,0,,0
"LTFRB_2932",,"Andrews Ave, Lungsod ng Pasay, Manila",,14.5216,121.015,,,0,,0
"LTFRB_2933",,"Andrews Ave, Lungsod ng Pasay, Manila",,14.5202,121.016,,,0,,0
"LTFRB_2934",,"Andrews Ave, Lungsod ng Pasay, Manila",,14.5188,121.017,,,0,,0
"LTFRB_2935",,"Andrews Ave / Sales Road Intersection, Lungsod ng Pasay, Manila",,14.5174,121.019,,,0,,0
"LTFRB_2936",,"Innove Makati, Chino Roces Ave, Makati City, Manila",,14.5389,121.02,,,0,,0
"LTFRB_2937",,"The Straits Wine Company, Chino Roces Ave, Makati City, Manila",,14.5361,121.021,,,0,,0
"LTFRB_2938",,"Chino Roces Ave, Makati City, Manila",,14.5333,121.023,,,0,,0
"LTFRB_2939",,"Chino Roces Ave, Makati City, Manila",,14.5316,121.025,,,0,,0
"LTFRB_294",,"A. Mabini Avenue / Geronimo Intersection, Caloocan City",,14.6557,120.972,,,0,,0
"LTFRB_2940",,"Chino Roces Ave, Makati City, Manila",,14.5291,121.026,,,0,,0
"LTFRB_2941",,"Chino Roces Ave, Makati City, Manila",,14.5264,121.027,,,0,,0
"LTFRB_2942",,"Lawton Ave, Taguig City, Manila",,14.5268,121.029,,,0,,0
"LTFRB_2943",,"Lawton Ave, Taguig City, Manila",,14.5253,121.027,,,0,,0
"LTFRB_2944",,"Lawton Ave, Taguig City, Manila",,14.528,121.031,,,0,,0
"LTFRB_2945",,"Army Field, Lawton Ave, Taguig City, Manila",,14.5302,121.033,,,0,,0
"LTFRB_2946",,"Lawton Ave, Taguig City, Manila",,14.5323,121.035,,,0,,0
"LTFRB_2947",,"Lawton Ave, Taguig City, Manila",,14.534,121.037,,,0,,0
"LTFRB_2948",,"Lawton Ave / Bayani Road Intersection, Taguig City, Manila",,14.5347,121.041,,,0,,0
"LTFRB_2949",,"Bayani Road, Taguig City, Manila",,14.5328,121.041,,,0,,0
"LTFRB_295",,"A. Mabini Avenue / Lakas ng Mahirap, Caloocan City",,14.6534,120.972,,,0,,0
"LTFRB_2950",,"Kagitingan Executive Golf Course, Bayani Road, Taguig City, Manila",,14.5306,121.041,,,0,,0
"LTFRB_2951",,"Bayani Road, Taguig City, Manila",,14.5288,121.042,,,0,,0
"LTFRB_2952",,"Bayani Road, Taguig City, Manila",,14.5268,121.043,,,0,,0
"LTFRB_2953",,"Bayani Road, Taguig City, Manila",,14.5252,121.044,,,0,,0
"LTFRB_2954",,"Libingan ng mga Bayani, Bayani Road, Taguig City, Manila",,14.5231,121.045,,,0,,0
"LTFRB_2955",,"Manuel L. Quezon, Manila",,14.4705,121.058,,,0,,0
"LTFRB_2956",,"Manuel L. Quezon, Manila",,14.4731,121.059,,,0,,0
"LTFRB_2957",,"Manuel L. Quezon / St Martin Ave Intersection, Taguig City, Manila",,14.4763,121.06,,,0,,0
"LTFRB_2958",,"Adia Bagumbayan Manuel L. Quezon, Taguig City, Manila",,14.4781,121.061,,,0,,0
"LTFRB_2959",,"Adia Bagumbayan Manuel L. Quezon, Taguig City, Manila",,14.48,121.061,,,0,,0
"LTFRB_296",,"Foundation for Fire Fighters,  A. Mabini Avenue, Caloocan City",,14.6519,120.972,,,0,,0
"LTFRB_2960",,"Adia Bagumbayan Manuel L. Quezon, Taguig City, Manila",,14.4818,121.061,,,0,,0
"LTFRB_2961",,"Adia Bagumbayan Manuel L. Quezon, Taguig City, Manila",,14.4841,121.061,,,0,,0
"LTFRB_2962",,"Adia Bagumbayan Manuel L. Quezon, Taguig City, Manila",,14.4862,121.061,,,0,,0
"LTFRB_2963",,"Adia Bagumbayan Manuel L. Quezon, Taguig City, Manila",,14.488,121.061,,,0,,0
"LTFRB_2964",,"Adia Bagumbayan Manuel L. Quezon / Victorio Cruz Intersection, Taguig City, Manila",,14.4899,121.061,,,0,,0
"LTFRB_2965",,"M. L. Quezon St, Taguig City, Manila",,14.4924,121.062,,,0,,0
"LTFRB_2966",,"M. L. Quezon St, Taguig City, Manila",,14.4948,121.062,,,0,,0
"LTFRB_2967",,"M. L. Quezon St, Taguig City, Manila",,14.4972,121.063,,,0,,0
"LTFRB_2968",,"M. L. Quezon St, Taguig City, Manila",,14.4993,121.063,,,0,,0
"LTFRB_2969",,"M. L. Quezon St, Taguig City, Manila",,14.5017,121.064,,,0,,0
"LTFRB_297",,"Mercury Drug, A. Mabini Avenue, Caloocan City",,14.6507,120.973,,,0,,0
"LTFRB_2970",,"M. L. Quezon St / Magsaysay Rd Intersection, Taguig City, Manila",,14.5043,121.065,,,0,,0
"LTFRB_2971",,"M. L. Quezon St / Pangilinan Intersection, Taguig City, Manila",,14.5065,121.066,,,0,,0
"LTFRB_2972",,"M. L. Quezon St, Taguig City, Manila",,14.5091,121.067,,,0,,0
"LTFRB_2973",,"M. L. Quezon St, Taguig City, Manila",,14.5106,121.068,,,0,,0
"LTFRB_2974",,"Elementary School, M. L. Quezon St, Taguig City, Manila",,14.5128,121.07,,,0,,0
"LTFRB_2975",,"M. L. Quezon St, Taguig City, Manila",,14.5149,121.071,,,0,,0
"LTFRB_2976",,"M. L. Quezon St, Taguig City, Manila",,14.5172,121.073,,,0,,0
"LTFRB_2977",,"M. L. Quezon St, Taguig City, Manila",,14.5192,121.074,,,0,,0
"LTFRB_2978",,"M. L. Quezon St, Taguig City, Manila",,14.5216,121.074,,,0,,0
"LTFRB_2979",,"M. L. Quezon St, Taguig City, Manila",,14.5243,121.073,,,0,,0
"LTFRB_298",,"Kumon A. Mabini Center, A. Mabini Avenue, Caloocan City",,14.6498,120.973,,,0,,0
"LTFRB_2980",,"M. L. Quezon St, Taguig City, Manila",,14.5269,121.072,,,0,,0
"LTFRB_2981",,"M. L. Quezon St, Taguig City, Manila",,14.5292,121.071,,,0,,0
"LTFRB_2982",,"A. Mabini St / M. L. Quezon St Intersection, Taguig City, Manila",,14.5284,121.069,,,0,,0
"LTFRB_2983",,"Gen. Luna St / Levi B. Mariano Ave Intersection, Taguig City, Manila",,14.5314,121.069,,,0,,0
"LTFRB_2984",,"Gen. Luna St / Camia Intersection, Taguig City, Manila",,14.5337,121.068,,,0,,0
"LTFRB_2985",,"M. Almeda, Taguig City, Manila",,14.5359,121.068,,,0,,0
"LTFRB_2986",,"Artemio Natividad Elementary School, M. Almeda, Taguig City, Manila",,14.5373,121.068,,,0,,0
"LTFRB_2987",,"M. Almeda / T. Sulit Intersection, Taguig City, Manila",,14.5385,121.067,,,0,,0
"LTFRB_2988",,"M. Almeda, Taguig City, Taguig City, Manila",,14.5397,121.067,,,0,,0
"LTFRB_2989",,"M. Almeda / Martinez Del 96, Pateros, Manila",,14.5408,121.067,,,0,,0
"LTFRB_299",,"Hospital ng Kaloocan, A. Mabini Avenue, Caloocan City",,14.6482,120.973,,,0,,0
"LTFRB_2990",,"Villa Monica Resort, M. Almeda, Pateros, Manila",,14.5418,121.067,,,0,,0
"LTFRB_2991",,"M. Almeda / G. de Borja Intersection, Pateros, Manila",,14.5428,121.067,,,0,,0
"LTFRB_2992",,"P. Herrera / G. de Borja Intersection, Pateros, Manila",,14.5426,121.065,,,0,,0
"LTFRB_2993",,"P. Herrera, Pateros, Manila",,14.5445,121.065,,,0,,0
"LTFRB_2994",,"B. Morcilla St, Pateros, Manila",,14.545,121.067,,,0,,0
"LTFRB_2995",,"J.P. Rizal Extension / Lanzones Intersection, Pateros, Manila",,14.5461,121.065,,,0,,0
"LTFRB_2996",,"M. Almeda, Pateros, Manila",,14.5447,121.068,,,0,,0
"LTFRB_2997",,"M. Almeda, Pateros, Manila",,14.5464,121.07,,,0,,0
"LTFRB_2998",,"M. Almeda, Pateros, Manila",,14.5461,121.067,,,0,,0
"LTFRB_2999",,"M. Almeda, Pateros, Manila",,14.5477,121.072,,,0,,0
"LTFRB_3",,"Balagtas Bus Station, MacArthur Highway, Balagtas",,14.8213,120.902,,,0,,0
"LTFRB_30",,"MacArthur Highway, Marilao",,14.7597,120.951,,,0,,0
"LTFRB_300",,"M. Asistio Avenue, Caloocan City",,14.6511,120.974,,,0,,0
"LTFRB_3000",,"M. Almeda, Pateros, Manila",,14.5497,121.073,,,0,,0
"LTFRB_3001",,"M. Almeda, Pateros, Manila",,14.5511,121.074,,,0,,0
"LTFRB_3002",,"A. Luna St, Pasig City, Manila",,14.5531,121.076,,,0,,0
"LTFRB_3003",,"A. Luna St, Pasig City, Manila",,14.5554,121.076,,,0,,0
"LTFRB_3004",,"A. Luna St / Dr Garcia Intersection , Pasig City, Manila",,14.5573,121.076,,,0,,0
"LTFRB_3005",,"A. Luna St, Pasig City, Manila",,14.5591,121.076,,,0,,0
"LTFRB_3006",,"A. Luna St / Caruncho Ave Intersection, Pasig City, Manila",,14.5608,121.077,,,0,,0
"LTFRB_3007",,"Dr Garcia, Pasig City, Manila",,14.5584,121.074,,,0,,0
"LTFRB_3008",,"P. Burgos, Pasig City, Manila",,14.5596,121.074,,,0,,0
"LTFRB_3009",,"P. Burgos, Pasig City, Manila",,14.5603,121.076,,,0,,0
"LTFRB_301",,"Poblacion Market, Caloocan City",,14.6514,120.975,,,0,,0
"LTFRB_3010",,"A. Bonifacio, Pasig City, Manila",,14.5587,121.075,,,0,,0
"LTFRB_3011",,"A. Mabini St, Pasig City, Manila",,14.5616,121.077,,,0,,0
"LTFRB_3012",,"A. Mabini St, Pasig City, Manila",,14.5622,121.076,,,0,,0
"LTFRB_3013",,"A. Mabini St / Blumentritt St, Pasig City, Manila",,14.5633,121.076,,,0,,0
"LTFRB_3014",,"A. Mabini St, Pasig City, Manila",,14.5648,121.076,,,0,,0
"LTFRB_3015",,"Dr Sixto Antonio Ave, Pasig City, Manila",,14.5619,121.077,,,0,,0
"LTFRB_3016",,"Dr Sixto Antonio Ave, Pasig City, Manila",,14.5627,121.077,,,0,,0
"LTFRB_3017",,"Dr Sixto Antonio Ave, Pasig City, Manila",,14.5634,121.077,,,0,,0
"LTFRB_3018",,"Dr Sixto Antonio Ave, Pasig City, Manila",,14.5641,121.077,,,0,,0
"LTFRB_302",,"M. Asistio Avenue / Luis De Leon Intersection, Caloocan City",,14.6517,120.976,,,0,,0
"LTFRB_3020",,"Dr Sixto Antonio Ave / Pasig Boulevard Extension Intersection , Pasig City, Manila",,14.566,121.076,,,0,,0
"LTFRB_3021",,"Dr Sixto Antonio Ave / N Espiritu St, Pasig City, Manila",,14.5667,121.076,,,0,,0
"LTFRB_3022",,"Rizal High School, Dr Sixto Antonio Ave, Pasig City, Manila",,14.5677,121.076,,,0,,0
"LTFRB_3023",,"Dr Sixto Antonio Ave, Pasig City, Manila",,14.5689,121.077,,,0,,0
"LTFRB_3024",,"Dr Sixto Antonio Ave / Tatlong Bayani Intersection, Pasig City, Manila",,14.5706,121.077,,,0,,0
"LTFRB_3025",,"Kalinangan / Dr Sixto Antonio Ave Intersection, Pasig City, Manila",,14.5723,121.078,,,0,,0
"LTFRB_3026",,"Dr Sixto Antonio Ave, Pasig City, Manila",,14.5742,121.079,,,0,,0
"LTFRB_3027",,"Dr Sixto Antonio Ave, Pasig City, Manila",,14.5762,121.08,,,0,,0
"LTFRB_3028",,"Dr Sixto Antonio Ave, Pasig City, Manila",,14.5779,121.081,,,0,,0
"LTFRB_3029",,"Dr Sixto Antonio Ave, Pasig City, Manila",,14.58,121.083,,,0,,0
"LTFRB_303",,"Hairwatch Salon, M. Asistio Avenue, Caloocan City",,14.6518,120.978,,,0,,0
"LTFRB_3030",,"Dr Sixto Antonio Ave, Pasig City, Manila",,14.5824,121.084,,,0,,0
"LTFRB_3031",,"Dr Sixto Antonio Ave, Pasig City, Manila",,14.5851,121.084,,,0,,0
"LTFRB_3032",,"Dr Sixto Antonio Ave, Pasig City, Manila",,14.587,121.085,,,0,,0
"LTFRB_3033",,"F Andres / Dr Sixto Antonio Ave Intersection, Pasig City, Manila",,14.5885,121.085,,,0,,0
"LTFRB_3034",,"Ortigas Ave / Dr Sixto Antonio Ave Intersection, Pasig City, Manila",,14.5905,121.085,,,0,,0
"LTFRB_3035",,"Ortigas Ave, Pasig City, Manila",,14.5905,121.087,,,0,,0
"LTFRB_3036",,"Ortigas Ave  / C. Raymundo Ave Intersection, Pasig City, Manila",,14.5903,121.09,,,0,,0
"LTFRB_3037",,"F Andres / C. Raymundo Ave Intersection, Pasig City, Manila",,14.5884,121.089,,,0,,0
"LTFRB_3038",,"C. Raymundo Ave, Pasig City, Manila",,14.5862,121.089,,,0,,0
"LTFRB_3039",,"C. Raymundo Ave, Pasig City, Manila",,14.584,121.088,,,0,,0
"LTFRB_304",,"SFAC Commerical, M. Asistio Avenue, Caloocan City",,14.6517,120.979,,,0,,0
"LTFRB_3040",,"C. Raymundo Ave, Pasig City, Manila",,14.5816,121.087,,,0,,0
"LTFRB_3041",,"C. Raymundo Ave, Pasig City, Manila",,14.5792,121.086,,,0,,0
"LTFRB_3042",,"C. Raymundo Ave, Pasig City, Manila",,14.5776,121.086,,,0,,0
"LTFRB_3043",,"C. Raymundo Ave / Geronimo St BuenMar Subd Intersection, Pasig City, Manila",,14.5755,121.085,,,0,,0
"LTFRB_3044",,"C. Raymundo Ave, Pasig City, Manila",,14.5736,121.084,,,0,,0
"LTFRB_3045",,"Kalinangan / C. Raymundo Ave Intersection, Pasig City, Manila",,14.5717,121.083,,,0,,0
"LTFRB_3046",,"Mercedes Ave / C. Raymundo Ave Intersection, Pasig City, Manila",,14.5701,121.082,,,0,,0
"LTFRB_3047",,"Caruncho, Pasig City, Manila",,14.5673,121.079,,,0,,0
"LTFRB_3048",,"C. Raymundo Ave, Pasig City, Manila",,14.5663,121.078,,,0,,0
"LTFRB_3049",,"C. Raymundo Ave / Caruncho Intersection, Pasig City, Manila",,14.5661,121.08,,,0,,0
"LTFRB_305",,"Division of City Schools, M. Asistio Avenue, Caloocan City",,14.6517,120.981,,,0,,0
"LTFRB_3050",,"C. Raymundo Ave, Pasig City, Manila",,14.5656,121.078,,,0,,0
"LTFRB_3051",,"Carlos P. Garcia Ave, Taguig City, Manila",,14.5151,121.036,,,0,,0
"LTFRB_3052",,"Carlos P. Garcia Ave, Taguig City, Manila",,14.5162,121.039,,,0,,0
"LTFRB_3053",,"Carlos P. Garcia Ave, Taguig City, Manila",,14.5163,121.043,,,0,,0
"LTFRB_3054",,"Carlos P. Garcia Ave, Taguig City, Manila",,14.5164,121.047,,,0,,0
"LTFRB_3055",,"Carlos P. Garcia Ave, Taguig City, Manila",,14.5174,121.05,,,0,,0
"LTFRB_3056",,"Heritage Memorial Park, Carlos P. Garcia Ave, Taguig City, Manila",,14.5196,121.053,,,0,,0
"LTFRB_3057",,"Heritage Memorial Park, Carlos P. Garcia Ave, Taguig City, Manila",,14.5221,121.054,,,0,,0
"LTFRB_3058",,"Carlos P. Garcia Ave, Taguig City, Manila",,14.5254,121.056,,,0,,0
"LTFRB_3059",,"Challenger / Carlos P. Garcia Ave Intersection, Taguig City, Manila",,14.5293,121.057,,,0,,0
"LTFRB_306",,"Calcoocan High School, M. Asistio Avenue, Caloocan City",,14.6516,120.982,,,0,,0
"LTFRB_3060",,"Carlos P. Garcia Ave, Taguig City, Manila",,14.5332,121.058,,,0,,0
"LTFRB_3061",,"Carlos P. Garcia Ave, Taguig City, Manila",,14.5366,121.057,,,0,,0
"LTFRB_3062",,"Carlos P. Garcia Ave, Taguig City, Manila",,14.5391,121.057,,,0,,0
"LTFRB_3063",,"Carlos P. Garcia Ave near British Embassy, Taguig City, Manila",,14.5409,121.055,,,0,,0
"LTFRB_3064",,"Carlos P. Garcia Ave, Taguig City, Manila",,14.5428,121.053,,,0,,0
"LTFRB_3065",,"Carlos P. Garcia Ave, Taguig City, Manila",,14.5454,121.054,,,0,,0
"LTFRB_3066",,"Carlos P. Garcia Ave, Taguig City, Manila",,14.5469,121.056,,,0,,0
"LTFRB_3067",,"Carlos P. Garcia Ave, Makati City, Manila",,14.5495,121.057,,,0,,0
"LTFRB_3068",,"Carlos P. Garcia Ave, Makati City, Manila",,14.5513,121.059,,,0,,0
