"agency_id","route_short_name","route_long_name","route_desc","route_type","route_url","route_color","route_text_color","route_id"
"LTFRB",,"Tandang Sora - Visayas Ave. via Q.C. Hall","Kalayaan Ave / Elliptical Rd Intersection, Quezon City, Manila - Visayas Avenue Wet and Dry Market, Visayas Avenue Quezon City",3,,,,"LTFRB_PUJ1602"
"LTFRB",,"Tandang Sora - Visayas Ave. via Q.C. Hall","Visayas Avenue Wet and Dry Market, Visayas Avenue Quezon City - Kalayaan Ave / Elliptical Rd Intersection, Quezon City, Manila",3,,,,"LTFRB_PUJ1603"
"LTFRB",,"Camarin-Trinoma","Epifanio de los Santos Avenue / North Avenue Intersection, Quezon City - Old Zabarte, Caloocan City",3,,,,"LTFRB_PUJ1604"
"LTFRB",,"Camarin-Trinoma","Old Zabarte, Caloocan City - Epifanio de los Santos Avenue / North Avenue Intersection, Quezon City",3,,,,"LTFRB_PUJ1605"
"LTFRB",,"Proj 7 - Quiapo","Quezon Blvd, Manila - Dangay / Bansalangin Intersection, Quezon City",3,,,,"LTFRB_PUJ1606"
"LTFRB",,"Proj 7 - Quiapo","Dangay / Bansalangin Intersection, Quezon City - Quezon Blvd, Manila",3,,,,"LTFRB_PUJ1607"
"LTFRB",,"Proj 6 - Vito cruz via Quezon Avenue","Taft Ave, Lungsod ng Pasay - Emensto Rondon High School, Road 3, Quezon City",3,,,,"LTFRB_PUJ1608"
"LTFRB",,"Proj 6 - Vito cruz via Quezon Avenue","Emensto Rondon High School, Road 3, Quezon City - Taft Ave, Lungsod ng Pasay",3,,,,"LTFRB_PUJ1609"
"LTFRB",,"proj. 8 - Quiapo","Quezon Blvd, Manila - Jetti Petrol Station, Tanding Sora Avenue, Quezon City",3,,,,"LTFRB_PUJ1610"
"LTFRB",,"proj. 8 - Quiapo","Jetti Petrol Station, Tanding Sora Avenue, Quezon City - Quezon Blvd, Manila",3,,,,"LTFRB_PUJ1611"
"LTFRB",,"Guadalupe-Makati","Epifanio de los Santos Avenue, Makati City, Manila - Makati Ave / Ayala Avenue Intersection, Makati City, Manila",3,,,,"LTFRB_PUJ1612"
"LTFRB",,"Guadalupe-Makati","Makati Ave / Ayala Avenue Intersection, Makati City, Manila - Epifanio de los Santos Avenue, Makati City, Manila",3,,,,"LTFRB_PUJ1613"
"LTFRB",,"Malanday-Sta Cruz","McArthur Bridge , Manila - C.P. Enerton Fuel Station, MacArthur Highway, Valenzuela City, Philippines",3,,,,"LTFRB_PUJ1614"
"LTFRB",,"Malanday-Sta Cruz","C.P. Enerton Fuel Station, MacArthur Highway, Valenzuela City, Philippines - McArthur Bridge , Manila",3,,,,"LTFRB_PUJ1615"
"LTFRB",,"Munoz - Luzon","Congressional Avenue / Abra Intersection Quezon City - Congressional Avenue Extension, Quezon City",3,,,,"LTFRB_PUJ1616"
"LTFRB",,"Munoz - Luzon","Congressional Avenue Extension, Quezon City - Congressional Avenue / Abra Intersection Quezon City",3,,,,"LTFRB_PUJ1617"
"LTFRB",,"Guadalupe - Cartimar","Senator Gil Puyat Ave, Lungsod ng Pasay, Manila - Epifanio de los Santos Avenue, Makati City, Manila",3,,,,"LTFRB_PUJ1618"
"LTFRB",,"Guadalupe - Cartimar","Epifanio de los Santos Avenue, Makati City, Manila - Senator Gil Puyat Ave, Lungsod ng Pasay, Manila",3,,,,"LTFRB_PUJ1619"
"LTFRB",,"Ever - Bagong Silangan via Violago Homes","J.P Rizal / Gen. Villamor Intersection, Quezon City - Mary The Queen College, Commonwealth Avenue, Quezon City",3,,,,"LTFRB_PUJ1620"
"LTFRB",,"Ever - Bagong Silangan via Violago Homes","Mary The Queen College, Commonwealth Avenue, Quezon City - J.P Rizal / Gen. Villamor Intersection, Quezon City",3,,,,"LTFRB_PUJ1621"
"LTFRB",,"UP Highway - Sangandaan","Tandang Sora / Demetria Reynaldo Intersection, Quezon City - Chowking, Quirino Highway, Quezon City",3,,,,"LTFRB_PUJ1622"
"LTFRB",,"UP Highway - Sangandaan","Chowking, Quirino Highway, Quezon City - Tandang Sora / Demetria Reynaldo Intersection, Quezon City",3,,,,"LTFRB_PUJ1623"
"LTFRB",,"MRT - Quirino via C-5","Epifanio de los Santos Avenue, Quezon City - Quirino Highway / Mindanao Avenue Intersection, Quezon City",3,,,,"LTFRB_PUJ1624"
"LTFRB",,"MRT - Quirino via C-5","Quirino Highway / Mindanao Avenue Intersection, Quezon City - Epifanio de los Santos Avenue, Quezon City",3,,,,"LTFRB_PUJ1625"
"LTFRB",,"Prenza (Marilao) - Monumento via McArthur Hi-way","Monumento, Rizal Avenue, Caloocan City - Ministop Marlao, MacArthur Highway, Marilao",3,,,,"LTFRB_PUJ1626"
"LTFRB",,"Prenza (Marilao) - Monumento via McArthur Hi-way","Ministop Marlao, MacArthur Highway, Marilao - Monumento, Rizal Avenue, Caloocan City",3,,,,"LTFRB_PUJ1627"
"LTFRB",,"Del Monte - Kanloan via Mayon","Del Monte Avenue / A. Bonifacio Intersection, Quezon City - Apo / Quezon Avenue Intersection, Quezon City",3,,,,"LTFRB_PUJ1628"
"LTFRB",,"Del Monte - Kanloan via Mayon","Apo / Quezon Avenue Intersection, Quezon City - Del Monte Avenue / A. Bonifacio Intersection, Quezon City",3,,,,"LTFRB_PUJ1629"
"LTFRB",,"Calamba (TP) -San Pedro National Road","National Hwy, San Pedro, Manila - National Hwy, Santa Rosa City, Manila",3,,,,"LTFRB_PUJ1630"
"LTFRB",,"Calamba (TP) -San Pedro National Road","National Hwy, Santa Rosa City, Manila - National Hwy, San Pedro, Manila",3,,,,"LTFRB_PUJ1631"
"LTFRB",,"Calamba (TP) - San Pedro, Pacita via Carmona Exit.","National Hwy, San Pedro, Manila - South Luzon Expressway, Biñan City, Manila",3,,,,"LTFRB_PUJ1632"
"LTFRB",,"Calamba (TP) - San Pedro, Pacita via Carmona Exit.","South Luzon Expressway, Biñan City, Manila - National Hwy, San Pedro, Manila",3,,,,"LTFRB_PUJ1633"
"LTFRB",,"Cogeo - Paenaan via Padilla, Marcos Hi-way","Marcos Hwy, Antipolo City, Manila - Marcos Hwy, Antipolo City, Manila",3,,,,"LTFRB_PUJ1634"
"LTFRB",,"Cogeo - Paenaan via Padilla, Marcos Hi-way","Marcos Hwy, Antipolo City, Manila - Marcos Hwy, Antipolo City, Manila",3,,,,"LTFRB_PUJ1635"
"LTFRB",,"EDSA/Shaw Central - Morong","Epifanio de los Santos Avenue /  Shaw Blvd Intersection, Mandaluyong City, Manila - Quezon Ave, Teresa, Manila",3,,,,"LTFRB_PUJ1636"
"LTFRB",,"EDSA/Shaw Central - Morong","Quezon Ave, Teresa, Manila - Epifanio de los Santos Avenue /  Shaw Blvd Intersection, Mandaluyong City, Manila",3,,,,"LTFRB_PUJ1637"
"LTFRB",,"EDSA/Shaw Central - Morong via Antipolo, Theresa","Epifanio de los Santos Avenue /  Shaw Blvd Intersection, Mandaluyong City, Manila - Un- named road near J. Sumulong Rd, Teresa, Manila",3,,,,"LTFRB_PUJ1638"
"LTFRB",,"EDSA/Shaw Central - Morong via Antipolo, Theresa","Quezon Ave, Teresa, Manila - Epifanio de los Santos Avenue /  Shaw Blvd Intersection, Mandaluyong City, Manila",3,,,,"LTFRB_PUJ1639"
"LTFRB",,"EDSA/Shaw Central - Tanay via Antipolo","Epifanio de los Santos Avenue /  Shaw Blvd Intersection, Mandaluyong City, Manila - Quezon Ave, Teresa, Manila",3,,,,"LTFRB_PUJ1640"
"LTFRB",,"Tanay - Robinson Galleria via Antipolo San Miguel","Quezon Ave, Teresa, Manila - Epifanio de los Santos Avenue /  Shaw Blvd Intersection, Mandaluyong City, Manila",3,,,,"LTFRB_PUJ1643"
"LTFRB",,"Malinta - Malolos via McArthur Hi-way","Flying V Gas, MacArthur Highway, Valenzuela City - Ang Dating Daan, Balagtas",3,,,,"LTFRB_PUJ1645"
"LTFRB",,"Silang - Zapote (Las Pinas)","Alabang-Zapote Road / Fruto Santos Ave Intersection, Las Piñas City, Manila - Emilio Aguinaldo Hwy, Silang, Manila",3,,,,"LTFRB_PUJ1648"
"LTFRB",,"Silang - Zapote (Las Pinas)","Emilio Aguinaldo Hwy, Silang, Manila - Alabang-Zapote Road / Fruto Santos Ave Intersection, Las Piñas City, Manila",3,,,,"LTFRB_PUJ1649"
"LTFRB",,"Kamagong - Malugay Ave.","Don Chino Roces Avenue / Pryce Center, Makati City - Ayala Ave / B Yakal Intersection, Makati City, Manila",3,,,,"LTFRB_PUJ1650"
"LTFRB",,"Libertad - M. Reyes","Taft Ave, Lungsod ng Pasay - Taft Ave, Lungsod ng Pasay",3,,,,"LTFRB_PUJ1651"
"LTFRB",,"Quiapo - San Miguel via Palanca","Arlegui, Manila - Arlegui, Manila",3,,,,"LTFRB_PUJ1652"
"LTFRB",,"Amparo - Novaliches via Sanana","WL Food Products, Genteral Luis, Caloocan City - St Mary Goretti School, Katmon, Calcoocan City",3,,,,"LTFRB_PUJ1653"
"LTFRB",,"Amparo - Novaliches via Sanana","St Mary Goretti School, Katmon, Calcoocan City - WL Food Products, Genteral Luis, Caloocan City",3,,,,"LTFRB_PUJ1654"
"LTFRB",,"Quiapo (Barbosa) - Santol via Sta. Mesa","Arlegui, Manila - Bayani, Quezon City",3,,,,"LTFRB_PUJ1655"
"LTFRB",,"Quiapo (Barbosa) - Santol via Sta. Mesa","Bayani, Quezon City - Arlegui, Manila",3,,,,"LTFRB_PUJ1656"
"LTFRB",,"Monumento - Polo via Acacia, M.H. del Pilar","San Diego de Alcala Parish, Palassan Road, Kapitan Viilila, Valenzuela City - Lapu-lapu / Samson Road Intersection, Malabon City",3,,,,"LTFRB_PUJ1657"
"LTFRB",,"Monumento - Polo via Acacia, M.H. del Pilar","Lapu-lapu / Samson Road Intersection, Malabon City - San Diego de Alcala Parish, Palassan Road, Kapitan Viilila, Valenzuela City",3,,,,"LTFRB_PUJ1658"
"LTFRB",,"T.M. Kalaw - West Ave. via Quiapo","West Avenue, Quezon City - T.M. Kalaw / Maria Y. Orosa St",3,,,,"LTFRB_PUJ1659"
"LTFRB",,"T.M. Kalaw - West Ave. via Quiapo","T.M. Kalaw / Maria Y. Orosa St - West Avenue, Quezon City",3,,,,"LTFRB_PUJ1660"
"LTFRB",,"UP - MRT","UP College of Education, A. Ma. Regidor St / Roxas Ave Intersection, Quezon City, Manila - MRT-3 Quezon Avenue Station EDSA,Quezon City, Manila",3,,,,"LTFRB_PUJ1661"
"LTFRB",,"UP - MRT","MRT-3 Quezon Avenue Station EDSA,Quezon City, Manila - UP College of Education, A. Ma. Regidor St / Roxas Ave Intersection, Quezon City, Manila",3,,,,"LTFRB_PUJ1662"
"LTFRB",,"UP - IKOT","UP College of Education, A. Ma. Regidor St / Roxas Ave Intersection, Quezon City, Manila - C.P. Garcia Av Quezon City, Manila",3,,,,"LTFRB_PUJ1663"
"LTFRB",,"UP - IKOT","C.P. Garcia Av Quezon City, Manila - UP College of Education, A. Ma. Regidor St / Roxas Ave Intersection, Quezon City, Manila",3,,,,"LTFRB_PUJ1664"
"LTFRB",,"SM MALL OF ASIA-MRT","Taft Avenue Extension / Epifanio de los Santos Avenue, Lungsod ng Pasay, Manila - Jose Diokno Blvd, Lungsod ng Pasay",3,,,,"LTFRB_PUJ1665"
"LTFRB",,"SM MALL OF ASIA-MRT","Jose Diokno Blvd, Lungsod ng Pasay - Taft Avenue Extension / Epifanio de los Santos Avenue, Lungsod ng Pasay, Manila",3,,,,"LTFRB_PUJ1666"
"LTFRB",,"SAN JOAQUIN MARKET-HYPERMART PASIG","Rizal Medical Centre, Pasig Blvd, Pasig City, Manila - JP Raceway, Pasig City, Manila",3,,,,"LTFRB_PUJ1667"
"LTFRB",,"SAN JOAQUIN MARKET-HYPERMART PASIG","JP Raceway, Pasig City, Manila - Rizal Medical Centre, Pasig Blvd, Pasig City, Manila",3,,,,"LTFRB_PUJ1668"
"LTFRB",,"PIER-PASAY LIBERTAD","Railroad Dr / 13th St Intersection, Manila - P. Villanueva, Lungsod ng Pasay",3,,,,"LTFRB_PUJ1670"
"LTFRB",,"PIER-MALANDAY","25th St / Antonio C. Delgado Intersection, Manila - Mercury Drug Store, MacArthur Highway, Malanday, Valenzuela City",3,,,,"LTFRB_PUJ1671"
"LTFRB",,"PIER-MALANDAY","Mercury Drug Store, MacArthur Highway, Malanday, Valenzuela City - 25th St / Antonio C. Delgado Intersection, Manila",3,,,,"LTFRB_PUJ1672"
"LTFRB",,"PIER-DELPAN ZARAGOSA","Railroad Dr, Manila - E. Almario Elementary School, Kagitingan, Manila",3,,,,"LTFRB_PUJ1673"
"LTFRB",,"PIER-DELPAN ZARAGOSA","E. Almario Elementary School, Kagitingan, Manila - Railroad Dr, Manila",3,,,,"LTFRB_PUJ1674"
"LTFRB",,"PIER SOUTH-PROJ 6","25th St / Antonio C. Delgado Intersection, Manila - Road 3, Quezon City",3,,,,"LTFRB_PUJ1675"
"LTFRB",,"PIER SOUTH-PROJ 6","Road 3, Quezon City - 25th St / Antonio C. Delgado Intersection, Manila",3,,,,"LTFRB_PUJ1676"
"LTFRB",,"PIER SOUTH-PACO PALENGKE","Railroad Dr / 13th St Intersection, Manila - Angel Linao / Pedro Gil",3,,,,"LTFRB_PUJ1677"
"LTFRB",,"PIER SOUTH-PACO PALENGKE","Angel Linao / Pedro Gil - Railroad Dr / 13th St Intersection, Manila",3,,,,"LTFRB_PUJ1678"
"LTFRB",,"PIER SOUTH-FAIRVIEW DAHLIA-PHILCOA","25th St / Antonio C. Delgado Intersection, Manila - Regalado / Dahlia Intersection, Quezon City",3,,,,"LTFRB_PUJ1680"
"LTFRB",,"PHILCOA - RECTO","P. Noval / España Blvd Intersection, Manila - University of The Phillippines - Ayala Land Technohub, Commonwealth Avenue, Quezon City",3,,,,"LTFRB_PUJ1682"
"LTFRB",,"PHILCOA - RECTO","University of The Phillippines - Ayala Land Technohub, Commonwealth Avenue, Quezon City - P. Noval / España Blvd Intersection, Manila",3,,,,"LTFRB_PUJ1683"
"LTFRB",,"PHILCOA - PIER SOUTH","25th St / Antonio C. Delgado Intersection, Manila - University of The Phillippines - Ayala Land Technohub, Commonwealth Avenue, Quezon City",3,,,,"LTFRB_PUJ1684"
"LTFRB",,"PHILCOA - PIER SOUTH","University of The Phillippines - Ayala Land Technohub, Commonwealth Avenue, Quezon City - 25th St / Antonio C. Delgado Intersection, Manila",3,,,,"LTFRB_PUJ1685"
"LTFRB",,"PASIGPALENGKE-TIPASTAGUIGVI PATEROS","F.Manalo / L.Labao Intersection, Taguig City, Manila - Balderama, Pasig City, Manila",3,,,,"LTFRB_PUJ1686"
"LTFRB",,"PASIGPALENGKE-TIPASTAGUIGVI PATEROS","Balderama, Pasig City, Manila - F.Manalo / L.Labao Intersection, Taguig City, Manila",3,,,,"LTFRB_PUJ1687"
"LTFRB",,"PASIG PALENGKE-BAGONG BAYAN BICUTAN","Manuel L. Quezon, Muntinlupa City, Manila - Balderama, Pasig City, Manila",3,,,,"LTFRB_PUJ1688"
"LTFRB",,"PASIG PALENGKE-BAGONG BAYAN BICUTAN","Balderama, Pasig City, Manila - Manuel L. Quezon, Muntinlupa City, Manila",3,,,,"LTFRB_PUJ1689"
"LTFRB",,"PASIG CITY-MARIKINA CITY","Shoe Ave / W Paz Intersection, Marikina City, Manila - Caruncho Ave / Market Ave Intersection, Pasig City, Manila",3,,,,"LTFRB_PUJ1691"
"LTFRB",,"PASAYRTDA-SCATALABNGvFTISERVICERD","Epifanio de los Santos Avenue, Lungsod ng Pasay - Starmall Footbridge, Starmall Starmall Service Rd, Muntinlupa City, Manila",3,,,,"LTFRB_PUJ1693"
"LTFRB",,"NOVALICHES-SHELTERVILLE","Susano / Austria Intersection, Caloocan City - Olympic Ave, Caloocan City, Manila",3,,,,"LTFRB_PUJ1694"
"LTFRB",,"NOVALICHES-SHELTERVILLE","Olympic Ave, Caloocan City, Manila - Susano / Austria Intersection, Caloocan City",3,,,,"LTFRB_PUJ1695"
"LTFRB",,"NOVALICHES-BAGONG SILANG KANAN PH9","General Luis / Gold Intersection, Caloocan City - Un named Road near Langit Road, Caloocan City",3,,,,"LTFRB_PUJ1696"
"LTFRB",,"NOVALICHES-BAGONG SILANG KANAN PH9","Un named Road near Langit Road, Caloocan City - General Luis / Gold Intersection, Caloocan City",3,,,,"LTFRB_PUJ1697"
"LTFRB",,"NOVALICHES-BAGONG SILANG KALIWA PH5","General Luis / Gold Intersection, Caloocan City - Rhexan Academy, Langit Road, Caloocan City",3,,,,"LTFRB_PUJ1698"
"LTFRB",,"NOVALICHES-BAGONG SILANG KALIWA PH5","Rhexan Academy, Langit Road, Caloocan City - General Luis / Gold Intersection, Caloocan City",3,,,,"LTFRB_PUJ1699"
"LTFRB",,"NOVA-CAMARIN","Susano / General Luis Intersection, Caloocan City - San Vicente / Camarin Road Intersection, Caloocan City",3,,,,"LTFRB_PUJ1700"
"LTFRB",,"NOVA-CAMARIN","San Vicente / Camarin Road Intersection, Caloocan City - Topaz, Caloocan City",3,,,,"LTFRB_PUJ1701"
"LTFRB",,"NICHOLS-MRT TRAMO","Andrews Ave, Lungsod ng Pasay, Manila - Legaspi, Manila",3,,,,"LTFRB_PUJ1702"
"LTFRB",,"NICHOLS-MRT TRAMO","Legaspi, Manila - Andrews Ave, Lungsod ng Pasay, Manila",3,,,,"LTFRB_PUJ1703"
"LTFRB",,"NICHOLS-IKOT","Villamor Health Center, Andrews Ave, Lungsod ng Pasay, Manila - Sales Road, Pasay City, Manila",3,,,,"LTFRB_PUJ1704"
"LTFRB",,"NICHOLS-IKOT","Sales Road, Pasay City, Manila - Villamor Health Center, Andrews Ave, Lungsod ng Pasay, Manila",3,,,,"LTFRB_PUJ1705"
"LTFRB",,"MUNOZ-VITO CRUZvia MABINI","HP Village Square, Pablo Ocampo Sr., Manila - Roosevelt Avenue / Road B Intersection, Quezon City",3,,,,"LTFRB_PUJ1706"
"LTFRB",,"MUNOZ-VITO CRUZvia MABINI","Roosevelt Avenue / Road B Intersection, Quezon City - HP Village Square, Pablo Ocampo Sr., Manila",3,,,,"LTFRB_PUJ1707"
"LTFRB",,"MUNOZ-VISAYAS AVE","Congressional Avenue / Abra Intersection Quezon City - Visayas Avenue / Congressional Avenue Extension, Quezon City",3,,,,"LTFRB_PUJ1708"
"LTFRB",,"MUNOZ-VISAYAS AVE","Visayas Avenue / Congressional Avenue Extension, Quezon City - Congressional Avenue / Abra Intersection Quezon City",3,,,,"LTFRB_PUJ1709"
"LTFRB",,"MUNOZ-PROJ8","Epifanio de los Santos Avenue / Congressional Avenue Intersection, Quezon City - Jetti Petrol Station, Tanding Sora Avenue, Quezon City",3,,,,"LTFRB_PUJ1710"
"LTFRB",,"MUNOZ-PROJ8","Jetti Petrol Station, Tanding Sora Avenue, Quezon City - Epifanio de los Santos Avenue / Congressional Avenue Intersection, Quezon City",3,,,,"LTFRB_PUJ1711"
"LTFRB",,"MUNOZ-PANTRANCO","Hayundai, Quezon Avenue, Quezon City - Dangay, Quezon City",3,,,,"LTFRB_PUJ1712"
"LTFRB",,"MUNOZ-PANTRANCO","Dangay, Quezon City - Hayundai, Quezon Avenue, Quezon City",3,,,,"LTFRB_PUJ1713"
"LTFRB",,"MONUMENTO-PIER","Ever Gotesco Grand Central, Rizal Avenue, Caloocan City - 25th St / Antonio C. Delgado Intersection, Manila",3,,,,"LTFRB_PUJ1715"
"LTFRB",,"MONUMENTO-MUNOZ via BALINTAWAK","Epifanio de los Santos Avenue near Walter Mart Service Road, Quezon City - Areneta Square Mall, Samson Road, Caloocan City",3,,,,"LTFRB_PUJ1716"
"LTFRB",,"MONUMENTO-MUNOZ via BALINTAWAK","Areneta Square Mall, Samson Road, Caloocan City - Epifanio de los Santos Avenue near Walter Mart Service Road, Quezon City",3,,,,"LTFRB_PUJ1717"
"LTFRB",,"MONUMENTO-MALABON via LETRE","Bonifacio Market, MacArthur Highway, Caloocan City - Rizal Avenue / Leono Street Intersection, Malabon City",3,,,,"LTFRB_PUJ1718"
"LTFRB",,"MONUMENTO-MALABON via LETRE","Rizal Avenue / Leono Street Intersection, Malabon City - Bonifacio Market, MacArthur Highway, Caloocan City",3,,,,"LTFRB_PUJ1719"
"LTFRB",,"MCU-PASAY RTDA, MABINI","Epifanio de los Santos Avenue / F.B. Harrison St Intersection, Lungsod ng Pasay - Epifanio de los Santos Avenue / 8th Street Intersection , Caloocan City",3,,,,"LTFRB_PUJ1720"
"LTFRB",,"MCU-PASAY RTDA, MABINI","Epifanio de los Santos Avenue / 8th Street Intersection , Caloocan City - Epifanio de los Santos Avenue / F.B. Harrison St Intersection, Lungsod ng Pasay",3,,,,"LTFRB_PUJ1721"
"LTFRB",,"MCU-LIBERTAD","Senator Gil Puyat Ave, Lungsod ng Pasay, Manila - Epifanio de los Santos Avenue / 8th Street Intersection , Caloocan City",3,,,,"LTFRB_PUJ1722"
"LTFRB",,"MCU-LIBERTAD","Epifanio de los Santos Avenue / 8th Street Intersection , Caloocan City - Senator Gil Puyat Ave, Lungsod ng Pasay, Manila",3,,,,"LTFRB_PUJ1723"
"LTFRB",,"LIBERTAD-PIER SOUTH","P. Villanueva, Lungsod ng Pasay - Railroad Dr / 13th St Intersection, Manila",3,,,,"LTFRB_PUJ1724"
"LTFRB",,"LIBERTAD-PIER SOUTH","Railroad Dr / 13th St Intersection, Manila - P. Villanueva, Lungsod ng Pasay",3,,,,"LTFRB_PUJ1725"
"LTFRB",,"LIBERTAD-EVANGELISTA","Gen.J.Cailles / Evangelista Intersection, Makati City - P. Villanueva, Lungsod ng Pasay",3,,,,"LTFRB_PUJ1726"
"LTFRB",,"LIBERTAD-EVANGELISTA","P. Villanueva, Lungsod ng Pasay - Gen.J.Cailles / Evangelista Intersection, Makati City",3,,,,"LTFRB_PUJ1727"
"LTFRB",,"LIBERTAD-DIAN","Dian / Pablo Ocampo Sr. Intersection, Manila - Antonio Arnaiz Ave / P.Zamora Intersection, Manila",3,,,,"LTFRB_PUJ1729"
"LTFRB",,"LAGRO-PHILCOA","Philippine Coconut Authority, Commonwealth Avenue, Quezon City - Quirino Highway / St James Intersection, Calcoocan City",3,,,,"LTFRB_PUJ1730"
"LTFRB",,"LAGRO-PHILCOA","Quirino Highway / St James Intersection, Calcoocan City - Philippine Coconut Authority, Commonwealth Avenue, Quezon City",3,,,,"LTFRB_PUJ1731"
"LTFRB",,"LAGRO-NOVALICHES","Dumulay  / Quirino Highway, Quezon City, Manila - Quirino Highway / St James Intersection, Calcoocan City",3,,,,"LTFRB_PUJ1732"
"LTFRB",,"LAGRO-CUBAO","13th Ave / P. Tuazon Blvd, Quezon City, Manila - Quirino Highway / St James Intersection, Calcoocan City",3,,,,"LTFRB_PUJ1734"
"LTFRB",,"LAGRO-CUBAO","Quirino Highway / St James Intersection, Calcoocan City - 13th Ave / P. Tuazon Blvd, Quezon City, Manila",3,,,,"LTFRB_PUJ1735"
"LTFRB",,"LAGRO-CITY HALL","Kalayaan Ave / Mayaman Intersection, Quezon City, Manila - SM Public Transport Terminal, Regalado Highway, Quezon City",3,,,,"LTFRB_PUJ1736"
"LTFRB",,"LAGRO-CITY HALL","SM Public Transport Terminal, Regalado Highway, Quezon City - Kalayaan Ave / Mayaman Intersection, Quezon City, Manila",3,,,,"LTFRB_PUJ1737"
"LTFRB",,"LAGRO-ANONAS","Anonas / Tampoy Intersection, Quezon City, Manila - Quirino Highway / St James Intersection, Calcoocan City",3,,,,"LTFRB_PUJ1738"
"LTFRB",,"LAGRO-ANONAS","Quirino Highway / St James Intersection, Calcoocan City - Anonas / Tampoy Intersection, Quezon City, Manila",3,,,,"LTFRB_PUJ1739"
"LTFRB",,"KATIPUNAN - UP GATE","Katipunan Ave, Quezon City, Manila - Katipunan Ave, Quezon City, Manila",3,,,,"LTFRB_PUJ1740"
"LTFRB",,"KATIPUNAN - UP GATE","Katipunan Ave, Quezon City, Manila - Katipunan Ave, Quezon City, Manila",3,,,,"LTFRB_PUJ1741"
"LTFRB",,"KATIPUNAN - UP CAMPUS","Katipunan Ave, Quezon City, Manila - UP College of Education, A. Ma. Regidor St / Roxas Ave Intersection, Quezon City, Manila",3,,,,"LTFRB_PUJ1742"
"LTFRB",,"KATIPUNAN - UP CAMPUS","UP College of Education, A. Ma. Regidor St / Roxas Ave Intersection, Quezon City, Manila - Katipunan Ave, Quezon City, Manila",3,,,,"LTFRB_PUJ1743"
"LTFRB",,"KATIPUNAN - QUIRINO HIGHWAY","Katipunan Ave, Quezon City, Manila - Chowking, Quirino Highway, Quezon City",3,,,,"LTFRB_PUJ1744"
"LTFRB",,"KATIPUNAN - QUIRINO HIGHWAY","Chowking, Quirino Highway, Quezon City - Katipunan Ave, Quezon City, Manila",3,,,,"LTFRB_PUJ1745"
"LTFRB",,"GUDALUPE-FTI via J.P.RIZAL Ext. C5","DBP Ave, Taguig City, Manila, Manila - Epifanio de los Santos Avenue, Makati City, Manila",3,,,,"LTFRB_PUJ1746"
"LTFRB",,"GUDALUPE-FTI via J.P.RIZAL Ext. C5","Epifanio de los Santos Avenue, Makati City, Manila - DBP Ave, Taguig City, Manila, Manila",3,,,,"LTFRB_PUJ1747"
"LTFRB",,"GUADALUPE-PATEROS via JP RIZAL","J.P. Rizal Extension / Lanzones Intersection, Pateros, Manila - Sgt. Fabian Yabut Circle / P.Burgos Intersection, Makati City, Manila",3,,,,"LTFRB_PUJ1748"
"LTFRB",,"GUADALUPE-PATEROS via JP RIZAL","P.Burgos, Makati City, Manila - J.P. Rizal Extension / Lanzones Intersection, Pateros, Manila",3,,,,"LTFRB_PUJ1749"
"LTFRB",,"GUADALUPE-BUTING","F. Flores / M. Concepcion Ave Intersection, Pateros, Manila - Sgt. Fabian Yabut Circle / P.Burgos Intersection, Makati City, Manila",3,,,,"LTFRB_PUJ1750"
"LTFRB",,"GATE 5 - GREENHILLS SHOPPING CENTER","N. Western St / Service Rd, San Juan, Manila - Connecticut St / Colombia St, San Juan, Manila",3,,,,"LTFRB_PUJ1752"
"LTFRB",,"GATE 5 - GREENHILLS SHOPPING CENTER","Connecticut St / Colombia St, San Juan, Manila - N. Western St / Service Rd, San Juan, Manila",3,,,,"LTFRB_PUJ1753"
"LTFRB",,"FRISCO-VITO CRUZvia MABINI","HP Village Square, Pablo Ocampo Sr., Manila - 7/11 Del Monte Avenue, Quezon City",3,,,,"LTFRB_PUJ1754"
"LTFRB",,"FRISCO-VITO CRUZvia MABINI","7/11 Del Monte Avenue, Quezon City - HP Village Square, Pablo Ocampo Sr., Manila",3,,,,"LTFRB_PUJ1755"
"LTFRB",,"FRISCO-REMEDIOS","Remedios / Antonio Vasquez Intersection, Manila - 7/11 Del Monte Avenue, Quezon City",3,,,,"LTFRB_PUJ1756"
"LTFRB",,"FRISCO-REMEDIOS","7/11 Del Monte Avenue, Quezon City - Remedios / Antonio Vasquez Intersection, Manila",3,,,,"LTFRB_PUJ1757"
"LTFRB",,"CUBAO-TM KALAW","T.M. Kalaw, Manila - General Romulo Ave / Aurora Blvd Intersection, Quezon City, Manila",3,,,,"LTFRB_PUJ1758"
"LTFRB",,"CUBAO-TM KALAW","General Romulo Ave / Aurora Blvd Intersection, Quezon City, Manila - T.M. Kalaw, Manila",3,,,,"LTFRB_PUJ1759"
"LTFRB",,"CUBAO-STOPnSHOP","Internet Cafe, Old Sta. Mesa, Manila - Aurora Blvd / General Aguinaldo Ave Intersection, Quezon City, Manila",3,,,,"LTFRB_PUJ1760"
"LTFRB",,"CUBAO-STOPnSHOP","Aurora Blvd / General Aguinaldo Ave Intersection, Quezon City, Manila - Internet Cafe, Old Sta. Mesa, Manila",3,,,,"LTFRB_PUJ1761"
